product_url,name,number_of_reviews,trust_score,website,star,email,phone,address,categories,reviewer_name,reviewer_country,reviewer_published_date,reviewer_title,reviewer_review,reviewer_rating,url,timestamp
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Jonathan Hextall,GB,2025-03-19T12:28:52.000Z,How are they still in business?,"DHL have been nothing short of atrocious when I've had the misfortune to have to deal with them. The latest debacle was a parcel ordered from an online retailer on Next Day delivery on Thursday 13th March. The DHL tracking information said it had been received at their depot and was then out for delivery at 10:36 on Friday 14th March and was stop number 44. Sorry, but for starters who, when they have at least 44 parcels to deliver, doesn't start delivering til after 10:30? So it already didn't look good...

The tracker stopped updating at 'The driver is heading to stop 39' at around 7pm and then stated that my parcel had been signed back into the depot at around 8pm. Despite it being their fault it wasn't delivered, no attempt was made at redelivery until Monday 17th March, when I wasn't in - I had requested the delivery for the Friday for a reason, knowing the parcel had to be signed for and I would be in. As I wasn't in, the parcel was left half hanging through the letterbox and wasn't signed for because I wasn't there - for reference, the parcel was an expensive piece of PC hardware.

Customer services were, unsurprisingly, unhelpful and avoiding answering any questions and just saying sorry for the delay. Eventually, I got a 'the depot have said the drivers will be spoken to' about the delivery without a signature and hanging out of the letterbox aspect but the overall delay was ignored. I pressed for a reason for the delay and was eventually lied to, being told my parcel was ""unable to be delivered as it could not be located at the time of the delivery attempt."" And still no explanation as to why a parcel couldn't be found in a van - it was hardly a needle in a haystack...

...However, the fact that is, they have told an outright lie in the face of the facts! Their own tracker shows that the driver made delivery stop 38 then turned round and went back to the depot - the tracker said the driver was heading for stop 39 for about an hour then said they were back at the depot. No attempt was made to deliver my parcel, it's blatantly obvious that the driver made stop number 38 and then turned around and went back to the depot, either because their driving time was up or they decided it was too late and they wanted to go home.

I confess I don't know exactly how it works but either DHL overloaded the driver and there was no way they would be able to deliver all the parcels in their driving time, or they just decided ""it's getting late, I think I'll go home."" Regardless, DHL continue to avoid giving answers about this and then when pressed, have just lied instead.

And to be clear, after numerous poor experiences with DHL over the years (later deliveries, insisting something has been delivered when it hasn't, leaving signed for parcels at someone else's address without a signature to even leaving a parcel in the middle of the road at the top of the driveway!) I avoid them. However, I didn't know the company I purchased the product from used DHL until it was too late, and, true to form, with their latest 'delivery attempt' they've shown me justified in avoiding them!

Incompetence and lies. Not a great look...",1,https://www.trustpilot.com/reviews/67da9c64f8f3312b22f02239,2025-03-22T06:29:38Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Scott Martin,GB,2025-03-19T16:53:59.000Z,Lazy driver claims not to be able to…,"Lazy driver claims not to be able to find address. Even with postcode, full address and directions. House has been here for 150 years +. Drivers are to lazy to deliver to countryside! Called DHL 3 days in a row. ",1,https://www.trustpilot.com/reviews/67dada87f42aab992b6f872f,2025-03-22T06:29:38Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,edf,GB,2025-03-19T18:46:02.000Z,DO NOT USE THIS USELESS COMPANY!,"DESPICABLE!!! Waited in all day for a parcel to be delivered. Kept checking their website & it said it was being delivered that day. Nothing arrived! Next day, another message to say the same. 
It arrived with a man who dumped it on the doorstep & moved quickly away, before I had time to pick it up. The package although very well wrapped with bubble wrap, was split & I could see the item was damaged. Looked to contact DHL, impossible! 
Contacted the supplier & they kindly resent the item. 
It was left on my doorstep (although on their site it said it was received by me!) by a man yelling into his phone in a foreign language. That noise was frightening & by the time I got to the door he was gone.
The parcel had FRAGILE tape all over it & yet it arrived SPLIT & DAMAGED AGAIN!!!  ",1,https://www.trustpilot.com/reviews/67daf4ca53699dc9674a72ed,2025-03-22T06:29:38Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Svenning Brunsgaard Madsen,DK,2025-03-19T02:20:51.000Z,Too slow!!,At this point my package has been held i Hungary for 12 days. I live in Denmark and could have picked it up and been back 4 times in that time.,1,https://www.trustpilot.com/reviews/67da0de3d46509f53609b61d,2025-03-22T06:29:54Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Alex,GB,2025-03-18T18:40:17.000Z,No attempt made,"
Said the delivery was attempted but noone showed up.
I was at home all day, they said they left a calling card but nothing received.",1,https://www.trustpilot.com/reviews/67d9a1f16371f7c96580a5ec,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Sofia Segura,SK,2025-03-18T18:58:25.000Z,Everything about DHL is terrible,"Everything about DHL is terrible, i ordered something from outside the EU and it said it was included in the customers clearance, forcing me to fill out this form demanding my birth number but when i entered it, it said it was not registered in the database. WELL HELLO MAYBE ASK YOUR CUSTOMER TO CREATE A USER BEFORE DOING THIS??? and EVEN when i created a user it STILL didn't find my birth number in their database because... WHEN MAKING A USER THEY DONT ASK FOR IT, i SCAVENGED thew internet trying to figure out how to get an eori number or to register my birth number and it was desolate. even then when i figured out how to make a user the english version was for people who live in germany??? then when i clicked for people living outside germany it made the whole form german then when i tried switching it to english it took me to the home page and i could no longer find the form. I didnt even choose to ship with DHL and i never will again, can i possibly switch the shipping company because i cannot bear this?",1,https://www.trustpilot.com/reviews/67d9a631757f6d7f47296797,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Mark Bibelson,US,2025-03-18T19:32:30.000Z,This is my next review bc there is…,"This is my next review bc there is still no reply from them
That becomes being funny tbh",1,https://www.trustpilot.com/reviews/67d9ae2e46fb8e3341772802,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Patrice Johnson,GB,2025-03-18T19:37:22.000Z,TERRIBLE service,"TERRIBLE service, I was informed that my parcel would be delivered on a certain date, which it is, and the time 12:52 to 13:52 that time has long gone, while writing this the time is 17:36 and ticking    .....TERRIBLE SERVICE!!!!
NOTICE, just arrived at 18:12/13, only 5 hours and a bit LATE, waste of a day!!!",1,https://www.trustpilot.com/reviews/67d9af524161bb1373e97a52,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Ian Heritage,IT,2025-03-18T20:45:41.000Z,The only way to get DHL to listen,"Not only is this company bad, they clearly don't care. Thousands of 1 star reviews - the vast majority - and yet they address none of the issues. In my case another delivery where they failed to deliver 2 days running, giving lies about running late until it's suddenly back at the depot after keeping me waiting in all day. Twice!
Added to that there's absolutely no way you can get hold of anyone to complain. I wonder why?!!
Everyone needs to complain to the companies that use them (mainly apple by the looks of it) . Frankly it IS their fault as they must be aware of the reputation of DHL and yet still choose to use them. Cheaper maybe?
So we all must ensure we complain to the company we buy the product from - it's the only way DHL will ever take any notice if the companies stop using them! 

",1,https://www.trustpilot.com/reviews/67d9bf550504c46367384ab0,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,customer,GB,2025-03-18T23:32:54.000Z,THE WORST COMPANY TO DEAL WITH,DHL The driver is a lair saying he was at my address when i have cctv and adog this is the 3rd time this is happing Don't use them all lairs,1,https://www.trustpilot.com/reviews/67d9e686f0afdb97bd3154c2,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Cathy,GB,2025-03-18T12:53:24.000Z,Would have given them a 0 but can't.,"Would have given them a 0 but can't.
Ambiguous instructions, contact dreadful.
Can staff read English?
Left a nuclear note on the door with an arrow pointing to next door my neighbour to leave parcel. 
They took it away agsin
It's a trampoline for goodness sakes not good bullion.
Tried to change delivery jnable to do it, can't speak to anyone.
Terrible service
Do not believe good reviews on here!!!!",1,https://www.trustpilot.com/reviews/67d950a3a0425f6b775c7449,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Dudziak,US,2025-03-18T13:17:38.000Z,Almost lost my order,"Almost lost my order, had to push a lot of people to find my items. ",2,https://www.trustpilot.com/reviews/67d95652c38adf574046a136,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Hasnae Zeghari El Gouch,GB,2025-03-18T14:24:31.000Z,"bad service,book collection and paid on…","bad service,book collection and paid on 15/03/2025,on 17/03/2025 driver not coming and i waste half day work on 18/03/2023 calling costumer services early morning about 11:30 asking for what going on .she say no driver on your area and we rebook other collection on 19/03/2025 wasting time again on 18/03/2025 and on 19/03/2024 every day i lose half day work because DHL drivers or costumer services no working .I'm very disappointed with service provider . it's very bad experience when you trying to shipping something to your family for receive it next day ,than u surprise the driver not coming the costumer service not helping ",1,https://www.trustpilot.com/reviews/67d965ff55a324a9e074ee79,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Campbell Farah,GB,2025-03-18T18:14:31.000Z,You can not speak to a person even…,You can not speak to a person even after spending 7p a min to speak to someone worst service i have used ,1,https://www.trustpilot.com/reviews/67d99be7722ec150b7341de2,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,A non,GB,2025-03-18T18:16:30.000Z,Simply awful please stay away from…,Simply awful please stay away from shipping anything with them. They mess up every single pick up,1,https://www.trustpilot.com/reviews/67d99c5e4864f108a72112ca,2025-03-22T06:30:20Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Dave Gladwell,GB,2025-03-16T12:17:53.000Z,Case of wine again just left on…,"Case of wine again just left on doorstep at 12.35. Neither of two doorbells rung nor knock on door. Became aware at 1.25 when checking my phone to see it had ""safely been accepted by me""

Sadly the wine company (excellent )will now lose my custom as the last delivery also just dumped. Besides the risk of theft I'm not keen for house to appear unoccupied even when it isn't.

I see most reviews are negative. It would appear DHL aren't bothered!",1,https://www.trustpilot.com/reviews/67d6a551cbe2e191ee487cf4,2025-03-22T06:30:21Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Vikk But,GB,2025-03-17T16:47:31.000Z,bad service,"bad service, always late with deliveries
",2,https://www.trustpilot.com/reviews/67d836033a3c2d4cc7bb9d10,2025-03-22T06:30:21Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,fnotan,PT,2025-03-17T19:01:16.000Z,DHL will not find my place,"DHL will not find my place, pretend they were here though, never leave notes when they bring the parcel somewehre else, the shittiest delivery imaginable.
Customer service not to reach by phone. Will send packages back to sender, and charge sender for it.",1,https://www.trustpilot.com/reviews/67d8555c62bb5738a5264dbc,2025-03-22T06:30:21Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Otega Okareko,ES,2025-03-17T19:09:44.000Z,Effective and Efficient Service rendering on waybill no: 2170119162,"To Whom It May Concern,

I am pleased to commend JULIUS ONILEOWO for an exceptional service rendered to us at Intertek testing Nig Limited
On Wednesday 5th March 2025 
We had a sample for testing with Waybill no: 2170119162 that was needed to send urgently but the phytosanitary certificate was not ready on time, we got it at a late hour in the evening,
We were so concerned on how to meet up with sending the shipment, as it's very urgent but Mr Julius came through for us by picking sample same day at about 1900hr.

  Julius, haven heard about it, selflessly volunteered to pick up the shipment, demonstrating unwavering commitment to meeting our needs 

Thanks to Mr Julius' extraordinary efforts, the shipment was promptly delivered on Friday 7th March, exceeding our expectations.

Mr Julius Onileowo (Apapa Branch) represents DHL in such inspiring manners,
 
 His commendable efforts have made a significant impact on our business which made us to meet our turn around hours for Quality result delivery to Our Clients.

Mr. Julius has shown commitment on several urgent request, and he do meet up with our demands.


Thank you, DHL, for the excellent service representative. 

Sincerely,

Otega Okareko
Operation coordination Assistant
Intertek testing Services Nig Limited",5,https://www.trustpilot.com/reviews/67d85758bea7b4323ea0c7ef,2025-03-22T06:30:21Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Donna Rogers,US,2025-03-17T20:39:20.000Z,They are awful,They are awful. My package has been sitting in New Jersey for 4 days and they can't tell me why. Said to contact the sender who's in India. What's he going to say. Your the ones who's messing up. I've told the company to never send my stuff threw DHL ever or I won't do business with them again. ,1,https://www.trustpilot.com/reviews/67d86c58b1f847b09b6c8298,2025-03-22T06:30:21Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Tsukrova Tetiana,GB,2025-03-17T22:06:37.000Z,Liars,"Ordered a fruit basket for a new mother, got nominated day delivery. DHL lied about a delivery attempt. My smart doorbell confirms no one showed up. No call, no card, just a false status update. Ruined a thoughtful gift.",1,https://www.trustpilot.com/reviews/67d880cd72af3b20f412783d,2025-03-22T06:30:21Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,judy hylton,BM,2025-03-17T22:45:03.000Z,DHL IS HORRIBLE SERVICE ,"I only gave one star because I can't give 0 stars if I could give 0 stars to DHL delivery company. I would definitely give them a 0. The service is crappy, the customer service sucks the delivery serviceis horrible. You guys are liars. You say you call my phone number, but you don't you say you come to my house, but you didn't. Then you send me an email that says oh sorry, we missed you because you were not at home at the time of the delivery.  Really?  Come on, DHL this is bad.  SMH.",1,https://www.trustpilot.com/reviews/67d889cf5ab0c1678dd8aea6,2025-03-22T06:30:21Z
https://www.trustpilot.com/review/www.dhl.com,DHL,19640,1.2,http://www.dhl.com,1,,,,,Craig,FR,2025-03-18T09:36:37.000Z,My second DHL 1 star review this year,My second DHL 1 star review this year. (Why is there no option to give zero stars?) Still waiting 8 days for a package that was paid for 1/2 day delivery. Utter crap. How is this company still in business?,1,https://www.trustpilot.com/reviews/67d922858fd8450107769b6b,2025-03-22T06:30:21Z
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
